source_song_id,target_song_id,rank
SOBRGVS12AF72A63C3,SOVGQWK12AB018AAFC,7
SOBRGVS12AF72A63C3,SOUSSZL12A8C144DB8,8
SOBRGVS12AF72A63C3,SOEPORX12A8C144E1E,9
SOYLNSY12A8C138022,SORJNMS12A6D4F83B1,1
SOYLNSY12A8C138022,SOGYBYM12AAF3B54F6,2
SOYLNSY12A8C138022,SOLKHGM12AB01814CF,3
SOYLNSY12A8C138022,SOXHZOC12A6D4F8F71,4
SOYLNSY12A8C138022,SOVTKGP12A8C13902B,5
SOYLNSY12A8C138022,SOTHIZB12A8C134DD8,6
SOYLNSY12A8C138022,SOBORWJ12A81C201EB,7
SOYLNSY12A8C138022,SOXXCRU12A670208F6,8
SOYLNSY12A8C138022,SOLIMRD12A6D4F7392,9
SOSQQGF12A6310F0FB,SOXOCHM12A6D4F998A,1
SOSQQGF12A6310F0FB,SOATAKL12A6D4FD73B,2
SOSQQGF12A6310F0FB,SONGJXQ12A58A799F7,3
SOSQQGF12A6310F0FB,SOHSSWL12A58A7E49C,4
SOSQQGF12A6310F0FB,SOTUWVE12A6D4FC43A,5
SOSQQGF12A6310F0FB,SOLSEQE12B0B80BBCB,6
SOSQQGF12A6310F0FB,SOCWFME12A8C13FB44,7
SOSQQGF12A6310F0FB,SODJJEQ12A58A7D3D1,8
SOSQQGF12A6310F0FB,SODCAWY12AF72AAD52,9
SOLZCIF12A67AE0DF1,SOIYFUM12A8C14662A,1
SOLZCIF12A67AE0DF1,SOFSCFT12A6D4FB11E,2
SOLZCIF12A67AE0DF1,SOUZVNU12A67ADAB98,3
SOLZCIF12A67AE0DF1,SOUQLDR12A6D4F7EFC,4
SOLZCIF12A67AE0DF1,SOYDQAZ12A67ADE635,5
SOLZCIF12A67AE0DF1,SONDLET12AB018A152,6
SOLZCIF12A67AE0DF1,SOURUTK12A81C2097C,7
SOLZCIF12A67AE0DF1,SOQJYZT12A8C13796E,8
SOLZCIF12A67AE0DF1,SOXBETV12A8C13BC83,9
SOQGLIV12A8C13A273,SOHPCTD12A8C13FEE1,1
SOQGLIV12A8C13A273,SOTQBEL12AB01812D6,2
SOQGLIV12A8C13A273,SOAUWLS12A8C1353BD,3
SOQGLIV12A8C13A273,SOAIRVX12A8C14433B,4
SOQGLIV12A8C13A273,SOLJFCW12AB0182937,5
SOQGLIV12A8C13A273,SOVHZRB12AF72AA4D9,6
SOQGLIV12A8C13A273,SOTGQIA12AF72A49C6,7
SOQGLIV12A8C13A273,SOWAXOD12A5891F8FA,8
SOQGLIV12A8C13A273,SOANKPN12A67AD8227,9
SOSIQPJ12A6701C4BD,SORUGHK12A6D4FAF98,1
SOSIQPJ12A6701C4BD,SOLYDNP12AB0186D51,2
SOSIQPJ12A6701C4BD,SOHSCEG12A8C13C1D8,3
SOSIQPJ12A6701C4BD,SOZHTDO12AB017C927,4
SOSIQPJ12A6701C4BD,SOGJKTJ12A81C232AE,5
SOSIQPJ12A6701C4BD,SOCBPXV12AC468A920,6
SOSIQPJ12A6701C4BD,SOSBICY12A8C134B51,7
SOSIQPJ12A6701C4BD,SOYZKNI12A6D4FBF86,8
SOSIQPJ12A6701C4BD,SOUDUVW12A6701F7CF,9
SOFZPOO12A67ADF7E3,SOYWJEM12A6D4F8166,1
SOFZPOO12A67ADF7E3,SOBINXO12A6D4F5DF4,2
SOFZPOO12A67ADF7E3,SOLKJZY12A8C13E789,3
SOFZPOO12A67ADF7E3,SONDRYI12A58A7C911,4
SOFZPOO12A67ADF7E3,SOCBIIK12A8151BE63,5
SOFZPOO12A67ADF7E3,SOFZCRA12AB0181EEB,6
SOFZPOO12A67ADF7E3,SOBVERD12A6D4F8B3A,7
SOFZPOO12A67ADF7E3,SOIGKVY12AC468D7A3,8
SOFZPOO12A67ADF7E3,SOIFHRD12A58A7F00E,9
SOALDLA12A6D4F8657,SOFOEJI12A8C143B09,1
SOALDLA12A6D4F8657,SODEIZZ12AB017FA47,2
SOALDLA12A6D4F8657,SOYFPXB12A8C142F87,3
SOALDLA12A6D4F8657,SOFJWBY12AAF3B2D5B,4
SOALDLA12A6D4F8657,SOKGVVN12A6D4FAC5A,5
SOALDLA12A6D4F8657,SOLUHHS12A58A81A6B,6
SOALDLA12A6D4F8657,SOHPPOF12A8C1375AB,7
SOALDLA12A6D4F8657,SOLXIJW12A8C142C90,8
SOALDLA12A6D4F8657,SOJAUDJ12A67021398,9
SOTJTUX12AB018247F,SOJZCBS12A6D4FB148,1
SOTJTUX12AB018247F,SOVQMOC12A8C140E75,2
SOTJTUX12AB018247F,SOSQTVF12A6701DF3E,3
SOTJTUX12AB018247F,SOZEDOY12AB017D709,4
SOTJTUX12AB018247F,SOVVKIK12AB0186DDE,5
SOTJTUX12AB018247F,SOAYOIC12A8C1323CC,6
SOTJTUX12AB018247F,SORWRGB12A8C13ED41,7
SOTJTUX12AB018247F,SOAQEHA12AF72A37D4,8
SOTJTUX12AB018247F,SOVJXMU12A8C14198E,9
SOKICUR12AB017F936,SOZRKAV12A6D4F6567,1
SOKICUR12AB017F936,SONNNIF12AB0188028,2
SOKICUR12AB017F936,SOAKDYF12AB018CE3E,3
SOKICUR12AB017F936,SOZCWEP12A6D4F93CD,4
SOKICUR12AB017F936,SOWGPWJ12A58A7C8F9,5
SOKICUR12AB017F936,SOWXCOB12AB01831A5,6
SOKICUR12AB017F936,SOVDREU12AB0181153,7
SOKICUR12AB017F936,SOJCNHV12A8C13EAB7,8
SOKICUR12AB017F936,SOHPPFH12AB018B3B0,9
SOAAAGQ12A8C1420C8,SOZGXVI12A8C145F9D,1
SOAAAGQ12A8C1420C8,SOHMZNL12A58A8001A,2
SOAAAGQ12A8C1420C8,SOFWQEF12A58A7F5B2,3
SOAAAGQ12A8C1420C8,SOPPLLG12A8C13D0BE,4
SOAAAGQ12A8C1420C8,SOIGEXY12AB017C9F8,5
SOAAAGQ12A8C1420C8,SOLIBZA12AB0182139,6
SOAAAGQ12A8C1420C8,SOXZXIV12A8C1449F2,7
SOAAAGQ12A8C1420C8,SOAIWGK12AB018325D,8
SOAAAGQ12A8C1420C8,SOGPZAX12A6D4F75DF,9
SOOKOIK12A67020669,SOKDGHG12A8C134009,1
SOOKOIK12A67020669,SOYHOZL12A8C135E68,2
SOOKOIK12A67020669,SOWLBBQ12A6D4F7DFC,3
SOOKOIK12A67020669,SOYJPXE12A8C13E87C,4
SOOKOIK12A67020669,SOBCLYJ12AB018DABC,5
SOOKOIK12A67020669,SONXZFJ12AB018792E,6
SOOKOIK12A67020669,SOUCNWY12A8C137E3B,7
SOOKOIK12A67020669,SOFPLLP12A6702035A,8
SOOKOIK12A67020669,SOPBQPG12AF729B846,9
SOOKOIK12A67020669,SOVERWW12A582911FC,10
SODTHGM12A81C214A7,SOMJFUL12A58A7D514,1
SODTHGM12A81C214A7,SOVGBFJ12A8C13D72C,2
SODTHGM12A81C214A7,SOBHFDN12AF72A87F8,3
SODTHGM12A81C214A7,SOJENYR12A6D4FD2A9,4
SODTHGM12A81C214A7,SOVNFFC12AB0185D48,5
SODTHGM12A81C214A7,SOSPTOE12A6D4F938C,6
SODTHGM12A81C214A7,SODXWNS12A8C13EDBB,7
SODTHGM12A81C214A7,SOFPZCI12A58A7CF79,8
SODTHGM12A81C214A7,SONJDGD12A6D4F6188,9
SOUMHDX12AAF3B130B,SOKPNDQ12CF5F8918A,1
SOUMHDX12AAF3B130B,SOMFCNP12B0B80CB0B,2
SOUMHDX12AAF3B130B,SOWPWJZ12A8C1399DD,3
SOUMHDX12AAF3B130B,SOVWAZE12D0219001B,4
SOUMHDX12AAF3B130B,SOJYGHN12A8C13758C,5
SOUMHDX12AAF3B130B,SOJBMKJ12A6D223C23,6
SOUMHDX12AAF3B130B,SOIKTOD12A8C13C876,7
SOUMHDX12AAF3B130B,SOFBHVT12A8C139048,8
SOUMHDX12AAF3B130B,SOBGZOF12A8C143C2E,9
SOUMHDX12AAF3B130B,SOAUKOP12A8C13F944,10
SOPZXWU12AB018228C,SOXNDBB12A58A7C279,1
SOPZXWU12AB018228C,SOQVBDS12A8C143867,2
SOPZXWU12AB018228C,SOLOUIR12A6310D7B4,3
SOPZXWU12AB018228C,SOSGFLP12A6D4FB179,4
SOPZXWU12AB018228C,SOXDIDW12B0B80954B,5
SOPZXWU12AB018228C,SOOWVNN12A8C140775,6
SOPZXWU12AB018228C,SOICDPQ12A679D8AC5,7
SOPZXWU12AB018228C,SOXWYZP12AF72A42A6,8
SOPZXWU12AB018228C,SOMYYIR12A6D4FA791,9
SOJXXJZ12AF72A6CD7,SORWWLR12AF72A252B,1
SOJXXJZ12AF72A6CD7,SOGWRNY12A6D4F91A9,2
SOJXXJZ12AF72A6CD7,SOMJVOC12AB0185313,3
SOJXXJZ12AF72A6CD7,SORMMSL12A8C13B477,4
SOJXXJZ12AF72A6CD7,SONCOSN12A58A7DFA2,5
SOJXXJZ12AF72A6CD7,SOUSRJE12A58A7B796,6
SOJXXJZ12AF72A6CD7,SOIPDJU12AF729ED79,7
SOJXXJZ12AF72A6CD7,SOVPEME12AB018F6E3,8
SOJXXJZ12AF72A6CD7,SOOYXJX12A6D4F72D4,9
SOPATZX12A8AE46295,SOKTHTK12A58A7F197,1
SOPATZX12A8AE46295,SORJLSW12A6D4F8C6E,2
SOPATZX12A8AE46295,SOWTHBK12A6D4F74D0,3
SOPATZX12A8AE46295,SOSFDAE12A6D4F7F4F,4
SOPATZX12A8AE46295,SOTOEXI12A8C1401A7,5
SOPATZX12A8AE46295,SOLGKUS12A8C1436EE,6
SOPATZX12A8AE46295,SOANITG12AB01830D5,7
SOPATZX12A8AE46295,SOLYNJD12AB018A9FE,8
SOPATZX12A8AE46295,SOCRMIJ12A8C13F8FD,9
SOYSJUV12A8C139DCE,SOANRQH12A8C136581,1
SOYSJUV12A8C139DCE,SOMKAOG12A8C13E853,2
SOYSJUV12A8C139DCE,SOUIUMX12B0B80B84B,3
SOYSJUV12A8C139DCE,SOKOFXH12A6D4F9B32,4
SOYSJUV12A8C139DCE,SOZLTJW12AF72AA92A,5
SOYSJUV12A8C139DCE,SOVSBMS12A6D4F4535,6
SOYSJUV12A8C139DCE,SOBYJQQ12A8AE46F6A,7
SOYSJUV12A8C139DCE,SOWPRYI12A58A7B51A,8
SOYSJUV12A8C139DCE,SOGYRHR12A6D4F9356,9
SOFVBVA12A8AE484E7,SOOOYLE12A8C144C24,1
SOFVBVA12A8AE484E7,SOYHLCR12A8AE47DA4,2
SOFVBVA12A8AE484E7,SOLYUYO12A8151D3A0,3
SOFVBVA12A8AE484E7,SOFKRWN12A8AE45FCA,4
SOFVBVA12A8AE484E7,SOMFJAC12AB017DBA1,5
SOFVBVA12A8AE484E7,SONPHIH12AB017E54E,6
SOFVBVA12A8AE484E7,SOUWYFC12AB0181DAD,7
SOFVBVA12A8AE484E7,SOLIHMA12A6D4F8C44,8
SOFVBVA12A8AE484E7,SOLMPPK12AF72A9394,9
SOMTLPL12A6702085A,SORVETV12A8C141FC7,1
SOMTLPL12A6702085A,SOBCOWD12A6701FD78,2
SOMTLPL12A6702085A,SOQFXDQ12AF72AD0EE,3
SOMTLPL12A6702085A,SOTMKZF12AB0187412,4
SOMTLPL12A6702085A,SOCQOZB12AB0185685,5
SOMTLPL12A6702085A,SOTMTBT12A58A7D50E,6
SOMTLPL12A6702085A,SOOSDMO12A6D4F80F9,7
SOMTLPL12A6702085A,SOTSJDX12AF72A9AFD,8
SOMTLPL12A6702085A,SOMIHYA12AB018DD37,9
SOMTLPL12A6702085A,SOVWHPM12AB017DABB,10
SOLQQCE12A6D4F79AC,SOGYCXA12AB018AFC1,1
SOLQQCE12A6D4F79AC,SOFZMMI12AB017F33C,2
SOLQQCE12A6D4F79AC,SOJYBIF12AB0183EDB,3
SOLQQCE12A6D4F79AC,SOFHVID12A6D4F5B75,4
SOLQQCE12A6D4F79AC,SOSCJDO12A8C13387F,5
SOLQQCE12A6D4F79AC,SOZYEUQ12AB0184FAB,6
SOLQQCE12A6D4F79AC,SODRFJI12A6D4FAA05,7
SOLQQCE12A6D4F79AC,SOCNFEZ12AB0186FF8,8
SOLQQCE12A6D4F79AC,SODUJHV12A58A7CCAC,9
SOLQQCE12A6D4F79AC,SOVNOIH12AB017E3BC,10
SOIPTOL12A8C142E2E,SORXDIE12AB0185CB4,1
SOIPTOL12A8C142E2E,SOVNWCQ12A8C1403F2,2
SOIPTOL12A8C142E2E,SOQMMKG12AB017DFD0,3
SOIPTOL12A8C142E2E,SOIKAPN12A6701C560,4
SOIPTOL12A8C142E2E,SOWYHLP12AB0185B95,5
SOIPTOL12A8C142E2E,SOSOIVY12A8AE46D02,6
SOIPTOL12A8C142E2E,SOUVUUA12A58A77835,7
SOIPTOL12A8C142E2E,SOLXAXN12AB0187E0E,8
SOIPTOL12A8C142E2E,SOIOYIF12A6310EB94,9
SODEKQE12A67020E38,SOYQEXW12AC3DF7272,1
SODEKQE12A67020E38,SOLPGHC12A81C231FE,2
SODEKQE12A67020E38,SONEVJI12A6D4F6AB3,3
SODEKQE12A67020E38,SOYTGLZ12A6D4FA368,4
SODEKQE12A67020E38,SOHCXUU12AB018BA7F,5
SODEKQE12A67020E38,SODVNIZ12A6310F24E,6
SODEKQE12A67020E38,SOKZEYC12A67ADD4A7,7
SODEKQE12A67020E38,SOAADJU12AB01872C7,8
SODEKQE12A67020E38,SOLLTYE12A6D4FBBB5,9
SOGYFPE12A8C145D62,SOUKIJZ12A8AE48555,1
SOGYFPE12A8C145D62,SONUVXI12A8C13CAFC,2
SOGYFPE12A8C145D62,SODFXME12A8C132471,3
SOGYFPE12A8C145D62,SOHFEAB12AF72A25B5,4
SOGYFPE12A8C145D62,SONZROR12A58A7E9D3,5
SOGYFPE12A8C145D62,SOQYXOV12AB017FE9C,6
SOGYFPE12A8C145D62,SOOVWMM12AF72A1ADF,7
SOGYFPE12A8C145D62,SOQAECM12AF729D791,8
SOGYFPE12A8C145D62,SONJNVN12A6701C689,9
SOMKOEG12A6D4F6662,SOJIRNU12AB0183210,1
SOMKOEG12A6D4F6662,SOQFCTV12AB01842F2,2
SOMKOEG12A6D4F6662,SOVMQNC12A6D4F92DA,3
SOMKOEG12A6D4F6662,SOXYRKU12AB0184E40,4
SOMKOEG12A6D4F6662,SOAGFSC12AB01818F4,5
SOMKOEG12A6D4F6662,SOGQSNV12A8C139B54,6
SOMKOEG12A6D4F6662,SOEQQJZ12A8C1433D0,7
SOMKOEG12A6D4F6662,SORKLCH12A67021840,8
SOMKOEG12A6D4F6662,SOFEVTE12AB01805D1,9
SOKQMGG12A8C143B7C,SOCPVZA12A6D4F4983,1
SOKQMGG12A8C143B7C,SOOBIDI12A8C139EB7,2
SOKQMGG12A8C143B7C,SOOCIEQ12A8C13A639,3
SOKQMGG12A8C143B7C,SOYWDQZ12A67AE0497,4
SOKQMGG12A8C143B7C,SOOXQVJ12A8C13BA9F,5
SOKQMGG12A8C143B7C,SOMDSWQ12A8C13FFED,6
SOKQMGG12A8C143B7C,SOGIQBT12AB017F490,7
SOKQMGG12A8C143B7C,SOJAXYU12AAF3B2AF3,8
SOKQMGG12A8C143B7C,SOVAGCL12A8C136BE1,9
SOUTVLJ12AB0181E1A,SOGTIHR12AF72A4932,1
SOUTVLJ12AB0181E1A,SOCDADZ12A8C13D59C,2
SOUTVLJ12AB0181E1A,SONQMUG12B34F32D89,3
SOUTVLJ12AB0181E1A,SONIVKD12A81C2256B,4
SOUTVLJ12AB0181E1A,SOMDOVI12A6D4F8273,5
SOUTVLJ12AB0181E1A,SOAHVIM12AF72A310B,6
SOUTVLJ12AB0181E1A,SORTTYP12AB01897B0,7
SOUTVLJ12AB0181E1A,SOBQJNT12A8C130ECF,8
SOUTVLJ12AB0181E1A,SOWSMBQ12AC4688403,9
SOBXHDL12A81C204C0,SOQQUHM12A8C145FEF,1
SOBXHDL12A81C204C0,SOLOFUJ12AB018938E,2
SOBXHDL12A81C204C0,SOKCORM12AB01897F7,3
SOBXHDL12A81C204C0,SOZINST12A8C138432,4
SOBXHDL12A81C204C0,SOXRJXO12B0B807DDD,5
SOBXHDL12A81C204C0,SOCBMXC12AB01853E6,6
SOBXHDL12A81C204C0,SOSHSTD12A8C136AD0,7
SOBXHDL12A81C204C0,SORTPGI12AF72ABD59,8
SOBXHDL12A81C204C0,SODXQBE12A6701C80C,9
SOBXHDL12A81C204C0,SOBRFQS12AB01848B9,10
SOVLRRS12AB0187D23,SOXUFUD12A58A78010,1
SOVLRRS12AB0187D23,SOAEYEE12A6D4FD7B7,2
SOVLRRS12AB0187D23,SOXBZUJ12AB017BF47,3
SOVLRRS12AB0187D23,SOSOEDB12A8C13E0A5,4
SOVLRRS12AB0187D23,SONGZJD12A6701F9A2,5
SOVLRRS12AB0187D23,SOLNFDR12A6D4F871B,6
SOVLRRS12AB0187D23,SOIRSSI12A8C131F37,7
SOVLRRS12AB0187D23,SOQZBWC12A8C137225,8
SOVLRRS12AB0187D23,SOLYQHB12A8C13BF68,9
SOVJLNF12AB01827B3,SONNBNN12AC468DBDF,1
SOVJLNF12AB01827B3,SOWULBQ12AF729CFF5,2
SOVJLNF12AB01827B3,SONKMPN12A6D4F5927,3
SOVJLNF12AB01827B3,SOGMBXD12A6D4F5920,4
SOVJLNF12AB01827B3,SOVDHGT12A8C1380C8,5
SOVJLNF12AB01827B3,SOMMRJS12AF72AA257,6
SOVJLNF12AB01827B3,SOSVVBI12AB018B1B1,7
SOVJLNF12AB01827B3,SOBARPU12A6701DF95,8
SOVJLNF12AB01827B3,SOUGQAR12A6D4F692E,9
SOVZFZX12A6701FFD4,SOQQUHM12A8C145FEF,1
SOVZFZX12A6701FFD4,SOLOFUJ12AB018938E,2
SOVZFZX12A6701FFD4,SOKCORM12AB01897F7,3
SOVZFZX12A6701FFD4,SOZINST12A8C138432,4
SOVZFZX12A6701FFD4,SOXRJXO12B0B807DDD,5
SOVZFZX12A6701FFD4,SOCBMXC12AB01853E6,6
SOVZFZX12A6701FFD4,SOSHSTD12A8C136AD0,7
SOVZFZX12A6701FFD4,SORTPGI12AF72ABD59,8
SOVZFZX12A6701FFD4,SODXQBE12A6701C80C,9
SOVZFZX12A6701FFD4,SOBRFQS12AB01848B9,10
SOBTVDE12AF72A3DE5,SOGYCXA12AB018AFC1,1
SOBTVDE12AF72A3DE5,SOFZMMI12AB017F33C,2
SOBTVDE12AF72A3DE5,SOJYBIF12AB0183EDB,3
SOBTVDE12AF72A3DE5,SOFHVID12A6D4F5B75,4
SOBTVDE12AF72A3DE5,SOSCJDO12A8C13387F,5
SOBTVDE12AF72A3DE5,SOZYEUQ12AB0184FAB,6
SOBTVDE12AF72A3DE5,SODRFJI12A6D4FAA05,7
SOBTVDE12AF72A3DE5,SOCNFEZ12AB0186FF8,8
SOBTVDE12AF72A3DE5,SODUJHV12A58A7CCAC,9
SOBTVDE12AF72A3DE5,SOVNOIH12AB017E3BC,10
SOWCBKV12AC90732A6,SOGHOUY12A8C143CB9,1
SOWCBKV12AC90732A6,SOIJEZB12A6701F62F,2
SOWCBKV12AC90732A6,SOEYVHS12AB0181D31,3
SOWCBKV12AC90732A6,SOAJDRP12AF72A0F56,4
SOWCBKV12AC90732A6,SOCQISS12A58A7AAA1,5
SOWCBKV12AC90732A6,SOAYHRR12A8C136BE5,6
SOWCBKV12AC90732A6,SORBZFR12A8AE46E4D,7
SOWCBKV12AC90732A6,SOZGLKA12AB01804A3,8
SOWCBKV12AC90732A6,SOVZGEJ12A8C13F327,9
SOEORDW12A6D4FB045,SOFVMXP12AB018BBEA,1
SOEORDW12A6D4FB045,SOUAGYF12A8C13B982,2
SOEORDW12A6D4FB045,SOPIZAN12A58A7E251,3
SOEORDW12A6D4FB045,SOWAOGL12B0B80AF67,4
SOEORDW12A6D4FB045,SOVMJPQ12AB0186FB4,5
SOEORDW12A6D4FB045,SOANALN12AB0185FB6,6
SOEORDW12A6D4FB045,SONPTBS12AB018E4B9,7
SOEORDW12A6D4FB045,SONVHYS12A6D4FBDF6,8
SOEORDW12A6D4FB045,SOMWTQS12AB0185DB4,9
SOLOQJG12A81C20457,SOPZQEP12A8C13BA51,1
SOLOQJG12A81C20457,SOMEIRK12A58A77ED6,2
SOLOQJG12A81C20457,SOFVWHB12A8C1356BA,3
SOLOQJG12A81C20457,SOQPKYG12A8C141883,4
SOLOQJG12A81C20457,SOLNCHQ12A58A78324,5
SOLOQJG12A81C20457,SOUCJOU12A8C135195,6
SOLOQJG12A81C20457,SOQLZLE12A58A79602,7
SOLOQJG12A81C20457,SOZQOCU12A58A7BB32,8
SOLOQJG12A81C20457,SOGVXPX12A6D4F3B64,9
SOGBVZW12A6D4FAFC9,SOZIZIR12AC46890BB,1
SOGBVZW12A6D4FAFC9,SOHINSQ12B0B8061A9,2
SOGBVZW12A6D4FAFC9,SOCPCKP12A67AD819B,3
SOGBVZW12A6D4FAFC9,SOSYWOT12A8C136377,4
SOGBVZW12A6D4FAFC9,SOPYZOM12AF72A6376,5
SOGBVZW12A6D4FAFC9,SOGDLTS12A8C135A9B,6
SOGBVZW12A6D4FAFC9,SODNNHQ12A67ADBAB8,7
SOGBVZW12A6D4FAFC9,SOXKIQY12A67FFB3E8,8
SOGBVZW12A6D4FAFC9,SOXJQPM12A6701EB91,9
SOBMDHU12A6D4FB3B7,SOFIYJX12A58A79131,1
SOBMDHU12A6D4FB3B7,SOOMUMM12A6D4F91DC,2
SOBMDHU12A6D4FB3B7,SOULCCI12AB018BC96,3
SOBMDHU12A6D4FB3B7,SOKGULH12A6D4F70BB,4
SOBMDHU12A6D4FB3B7,SOGJILQ12A6D4FB8C1,5
SOBMDHU12A6D4FB3B7,SOFHNOG12AB017D9F0,6
SOBMDHU12A6D4FB3B7,SOLQZWI12A67AD84E3,7
SOBMDHU12A6D4FB3B7,SOYCFEN12A6D4F7953,8
SOBMDHU12A6D4FB3B7,SORTRGI12A58A78881,9
SOCJMUY12A58A7BCBF,SORTUET12A58A7B0AA,1
SOCJMUY12A58A7BCBF,SOAFKSY12A58A79EA8,2
SOCJMUY12A58A7BCBF,SOADRKM12B0B809505,3
SOCJMUY12A58A7BCBF,SOLQOQD12A6D4F9798,4
SOCJMUY12A58A7BCBF,SOKMTWD12AB017D240,5
SOCJMUY12A58A7BCBF,SOGMHJC12A6701C686,6
SOCJMUY12A58A7BCBF,SOWHFRP12A58A7DD1D,7
SOCJMUY12A58A7BCBF,SOVWWZR12A8C133D5A,8
SOCJMUY12A58A7BCBF,SOGOOAB12AF72A071D,9
SOLBAJP12A8AE45BA9,SOZUSCN12AB01857EE,1
SOLBAJP12A8AE45BA9,SORRIBA12AB018B366,2
SOLBAJP12A8AE45BA9,SOGEKUF12A8C133369,3
SOLBAJP12A8AE45BA9,SOUEARB12AB0188413,4
SOLBAJP12A8AE45BA9,SOBXRDU12AB0182C48,5
SOLBAJP12A8AE45BA9,SOJVLHW12AF72A7577,6
SOLBAJP12A8AE45BA9,SOBSYYE12AF72A2D51,7
SOLBAJP12A8AE45BA9,SOGAERS12A58A7F67D,8
SOLBAJP12A8AE45BA9,SOQDFPD12A8C140B44,9
SOIFKVF12A6D4F9158,SOUWOBD12A8C13652B,1
SOIFKVF12A6D4F9158,SOSVNJV12A8C1355EE,2
SOIFKVF12A6D4F9158,SOPMUZK12A6D22281A,3
SOIFKVF12A6D4F9158,SOVJVXR12A6701C0C8,4
SOIFKVF12A6D4F9158,SOUEAYG12A6D4FE4AF,5
SOIFKVF12A6D4F9158,SOQRDRX12A67ADAFDF,6
SOIFKVF12A6D4F9158,SOAXQBI12A8C13FF40,7
SOIFKVF12A6D4F9158,SOYGQSW12AB0185688,8
SOIFKVF12A6D4F9158,SOALRMF12A8C1436A7,9
SOIEXVZ12A8C13A7F8,SOQUHVB12AB017C196,1
SOIEXVZ12A8C13A7F8,SOIFOYD12AB0181601,2
SOIEXVZ12A8C13A7F8,SOAZPBD12AB018DD33,3
SOIEXVZ12A8C13A7F8,SOJVEBJ12A8C144145,4
SOIEXVZ12A8C13A7F8,SOAQIUI12A679AE5A9,5
SOIEXVZ12A8C13A7F8,SOBOOXV12AF72A5504,6
SOIEXVZ12A8C13A7F8,SOYFMFM12A6701E6F8,7
SOIEXVZ12A8C13A7F8,SOMOETX12A8C13C58E,8
SOIEXVZ12A8C13A7F8,SOIBLAH12AB018466E,9
SOPZRLV12AB018C540,SORTEBZ12A6D4FC1FC,1
SOPZRLV12AB018C540,SONAJIN12A8C13E080,2
SOPZRLV12AB018C540,SOYZZMQ12AF729A13C,3
SOPZRLV12AB018C540,SOCJTTL12A8C14009F,4
SOPZRLV12AB018C540,SOHZNTZ12AB0187C99,5
SOPZRLV12AB018C540,SOFWXKZ12B0B8061AC,6
SOPZRLV12AB018C540,SOFXSUK12AB0180EDA,7
SOPZRLV12AB018C540,SOGDDKJ12A8C13F470,8
SOPZRLV12AB018C540,SOLAUIB12AB0185136,9
SOBYTGE12AB018CE3C,SOIJETD12A6D4F6D2B,1
SOBYTGE12AB018CE3C,SOGSARL12A8AE4888A,2
SOBYTGE12AB018CE3C,SOQKLKE12A8C144BD0,3
SOBYTGE12AB018CE3C,SOTBRQJ12A8C139276,4
SOBYTGE12AB018CE3C,SODREOE12A81C215AF,5
SOBYTGE12AB018CE3C,SOOAOHX12A6D4F8E8C,6
SOBYTGE12AB018CE3C,SOJNHOP12A6D4F778D,7
SOBYTGE12AB018CE3C,SODXUTA12A8C13628D,8
SOBYTGE12AB018CE3C,SOAHGWE12AF729DD10,9
SOACPBY12A8C13FEF9,SOCMFBR12AF72A75B2,1
SOACPBY12A8C13FEF9,SODPEYZ12AB017D405,2
SOACPBY12A8C13FEF9,SORXYXK12A67ADD298,3
SOACPBY12A8C13FEF9,SOEMXVF12AF72A5136,4
SOACPBY12A8C13FEF9,SOIWONQ12A6701EE98,5
SOACPBY12A8C13FEF9,SORUBFM12A6310ECF3,6
SOACPBY12A8C13FEF9,SORNODB12A8C140ED9,7
SOACPBY12A8C13FEF9,SOSQVPI12A8C1349D3,8
SOACPBY12A8C13FEF9,SOTCRMA12A8C136387,9
SOYZLWW12AB0186148,SOFHIDE12A8C13AC50,1
SOYZLWW12AB0186148,SOOSJKL12AB017DFC0,2
SOYZLWW12AB0186148,SOTLOVB12AB0185334,3
SOYZLWW12AB0186148,SOWZILY12AB017FCAA,4
SOYZLWW12AB0186148,SOYIMEF12A8AE46A0F,5
SOYZLWW12AB0186148,SOEKUHF12AF72A162B,6
SOYZLWW12AB0186148,SOQUEIY12A81C21927,7
SOYZLWW12AB0186148,SOGDQCS12A8C132A92,8
SOYZLWW12AB0186148,SONPZCN12A8C137962,9
SOEPSUW12A8C13FCED,SONCOLJ12A8AE45A7A,1
SOEPSUW12A8C13FCED,SOBXTSS12AB018171B,2
SOEPSUW12A8C13FCED,SOCMXQM12AB01825E9,3
SOEPSUW12A8C13FCED,SOZJFFL12AB0185367,4
SOEPSUW12A8C13FCED,SOATAAP12A8C143930,5
SOEPSUW12A8C13FCED,SOURRCM12A8C13622C,6
SOEPSUW12A8C13FCED,SOVBREP12A58A81267,7
SOEPSUW12A8C13FCED,SOSYSMI12A8C132FBA,8
SOEPSUW12A8C13FCED,SOBDNUJ12AB018698C,9
SOVBUSE12A8C141107,SOWTHIE12A58A7A437,1
SOVBUSE12A8C141107,SORGTSZ12A6D4F74BA,2
SOVBUSE12A8C141107,SOHIFZG12A8AE4659A,3
SOVBUSE12A8C141107,SOHBBOR12A8C13F932,4
SOVBUSE12A8C141107,SOVUIJV12AB0183C97,5
SOVBUSE12A8C141107,SOSPOML12A6D4F62B6,6
SOVBUSE12A8C141107,SOTWPZJ12A8C142EC1,7
SOVBUSE12A8C141107,SOZYLFL12A8C1356E9,8
